Id,Weekly_Sales
1_20_2013-07-26,4246.221500014738
1_21_2012-11-02,7807.2220142315045
1_21_2012-11-09,7855.27362131484
1_21_2012-11-16,7789.249133291335
1_21_2012-11-23,8524.695148618042
1_21_2012-11-30,8314.047361175952
1_21_2012-12-07,8866.28082673398
1_21_2012-12-14,9283.600758270151
1_21_2012-12-21,9599.745864249593
1_21_2012-12-28,8762.298336986169
1_21_2013-01-04,7606.328926701963
1_21_2013-01-11,7551.005085612218
1_21_2013-01-18,7363.108440067345
1_21_2013-01-25,7311.048150837264
1_21_2013-02-01,7818.388310728563
1_21_2013-02-08,8201.144981168203
1_21_2013-02-15,8163.972866978562
1_21_2013-02-22,8017.865794734968
1_21_2013-03-01,7686.677137843947
1_21_2013-03-08,7570.198824837992
1_21_2013-03-15,7498.715893736805
1_21_2013-03-22,7634.427727454753
1_21_2013-03-29,7586.53479943125
1_21_2013-04-05,7715.136219118714
1_21_2013-04-12,7202.037005757906
1_21_2013-04-19,7198.181409241568
1_21_2013-04-26,7267.992600283235
1_21_2013-05-03,7294.217933208766
1_21_2013-05-10,7421.11865632385
1_21_2013-05-17,7613.770801195487
1_21_2013-05-24,7368.14457317575
1_21_2013-05-31,7247.212065528743
1_21_2013-06-07,7379.145837721699
1_21_2013-06-14,7560.870382769008
1_21_2013-06-21,7480.30166232667
1_21_2013-06-28,7312.443833466017
1_21_2013-07-05,7452.105194019001
1_21_2013-07-12,7151.0151324275885
1_21_2013-07-19,7211.023193856137
1_21_2013-07-26,7173.7817280619975
1_22_2012-11-02,8333.141138862915
1_22_2012-11-09,8186.3382036817575
1_22_2012-11-16,8296.617419696244
1_22_2012-11-23,13389.406502985215
1_22_2012-11-30,10563.595269916206
1_22_2012-12-07,9995.011264427305
1_22_2012-12-14,10258.43126687669
1_22_2012-12-21,12407.77046459911
1_22_2012-12-28,12307.154816903854
1_22_2013-01-04,8709.647990479403
1_22_2013-01-11,8182.663656923641
1_22_2013-01-18,8047.47225198575
1_22_2013-01-25,7528.054517819076
1_22_2013-02-01,9659.211484270645
1_22_2013-02-08,11463.60044575757
1_22_2013-02-15,10908.732611660354
1_22_2013-02-22,9827.784558675407
1_22_2013-03-01,9317.475040691925
1_22_2013-03-08,9197.592911882399
1_22_2013-03-15,8775.488667557005
1_22_2013-03-22,8382.807173920773
1_22_2013-03-29,8602.837561459079
1_22_2013-04-05,8086.851772910549
1_22_2013-04-12,7644.359613303537
1_22_2013-04-19,7152.56798440848
1_22_2013-04-26,7795.9031558458055
1_22_2013-05-03,7032.547311841659
1_22_2013-05-10,7501.819032788184
1_22_2013-05-17,7194.074510760309
1_22_2013-05-24,6987.87169812142
1_22_2013-05-31,7004.631085472607
1_22_2013-06-07,6772.0454177868305
1_22_2013-06-14,6968.823835703493
1_22_2013-06-21,6947.460664036828
1_22_2013-06-28,6756.267598600319
1_22_2013-07-05,6973.735338020254
1_22_2013-07-12,6785.333824686919
1_22_2013-07-19,6867.393410163109
1_22_2013-07-26,7167.445067324593
1_23_2012-11-02,21249.572390035722
1_23_2012-11-09,20735.864380019688
1_23_2012-11-16,21717.890797779062
1_23_2012-11-23,26329.94127855492
1_23_2012-11-30,26862.409136111346
1_23_2012-12-07,30526.671909418008
1_23_2012-12-14,30480.771030356864
1_23_2012-12-21,34748.87847735451
1_23_2012-12-28,29852.795749100893
1_23_2013-01-04,19389.45289340692
1_23_2013-01-11,18662.31971493966
1_23_2013-01-18,18250.557136176623
1_23_2013-01-25,16891.13608242514
1_23_2013-02-01,20455.402475921434
1_23_2013-02-08,21939.111241723396
1_23_2013-02-15,22184.16984643623
1_23_2013-02-22,21581.77686507128
1_23_2013-03-01,20309.755243904197
1_23_2013-03-08,20068.735464664987
1_23_2013-03-15,19719.728034570024
1_23_2013-03-22,20638.942279200433
1_23_2013-03-29,20885.48426064528
1_23_2013-04-05,20752.206042512134
1_23_2013-04-12,19737.24406528089
1_23_2013-04-19,19724.68296300816
1_23_2013-04-26,19608.429203494274
1_23_2013-05-03,19560.8571044925
1_23_2013-05-10,20468.771208074453
1_23_2013-05-17,21009.08342192861
1_23_2013-05-24,21002.925511095287
1_23_2013-05-31,21166.149240838004
1_23_2013-06-07,22286.65412011931
1_23_2013-06-14,22911.449641140538
1_23_2013-06-21,23387.77610693599
1_23_2013-06-28,22967.439442930438
1_23_2013-07-05,21077.43543714998
1_23_2013-07-12,19704.984550533823
1_23_2013-07-19,19611.27948170265
1_23_2013-07-26,19386.54975795532
1_24_2012-11-02,7132.055458353833
1_24_2012-11-09,7093.317437210674
1_24_2012-11-16,7258.0680654570115
1_24_2012-11-23,8353.488213337807
1_24_2012-11-30,7942.699479727844
1_24_2012-12-07,8765.43989019993
1_24_2012-12-14,8841.870466433196
1_24_2012-12-21,9514.820529917195
1_24_2012-12-28,7864.929766388185
1_24_2013-01-04,6552.597606872234
1_24_2013-01-11,6210.968149927786
1_24_2013-01-18,5935.569692705566
1_24_2013-01-25,5543.559692892752
1_24_2013-02-01,7009.294348058012
1_24_2013-02-08,7332.668603831815
1_24_2013-02-15,7225.508578957132
1_24_2013-02-22,7190.968280762688
1_24_2013-03-01,6155.166424349453
1_24_2013-03-08,6108.351761637725
1_24_2013-03-15,6120.126746885783
1_24_2013-03-22,6729.401736999874
1_24_2013-03-29,6475.264670477056
1_24_2013-04-05,6875.252714877309
1_24_2013-04-12,6060.260207967589
1_24_2013-04-19,6028.703509425922
1_24_2013-04-26,5943.074243673233
1_24_2013-05-03,5279.645764188599
1_24_2013-05-10,5345.6768599116695
1_24_2013-05-17,6031.104793243846
1_24_2013-05-24,5409.307772109086
1_24_2013-05-31,5194.7232049826725
1_24_2013-06-07,4909.558226104982
1_24_2013-06-14,5529.528000693276
1_24_2013-06-21,5345.815674140699
1_24_2013-06-28,4911.9251500633145
1_24_2013-07-05,5983.379197126807
1_24_2013-07-12,5259.860632622635
1_24_2013-07-19,5316.693002592871
1_24_2013-07-26,5459.389896674069
1_25_2012-11-02,10309.312936925038
1_25_2012-11-09,10156.859662877416
1_25_2012-11-16,10092.636113264321
1_25_2012-11-23,10435.415330260224
1_25_2012-11-30,10350.449629112532
1_25_2012-12-07,10849.30236927985
1_25_2012-12-14,10981.873216482234
1_25_2012-12-21,11879.797521711895
1_25_2012-12-28,10771.887997350428
1_25_2013-01-04,7331.54651685974
1_25_2013-01-11,7131.764661939103
1_25_2013-01-18,6896.873888010529
1_25_2013-01-25,6791.982730260781
1_25_2013-02-01,9821.276910443168
1_25_2013-02-08,10197.21998880834
1_25_2013-02-15,10375.090292496934
1_25_2013-02-22,10597.767530691384
1_25_2013-03-01,11764.751048672364
1_25_2013-03-08,11694.093045339028
1_25_2013-03-15,11718.537480210065
1_25_2013-03-22,11934.414980114952
1_25_2013-03-29,12097.373371783846
1_25_2013-04-05,11297.015788650497
1_25_2013-04-12,10814.418636587707
1_25_2013-04-19,10602.78230783771
1_25_2013-04-26,10539.970631468657
1_25_2013-05-03,10186.829840815228
1_25_2013-05-10,10389.63975281156
1_25_2013-05-17,10616.017342064886
1_25_2013-05-24,10353.926382392407
1_25_2013-05-31,10270.070672189904
1_25_2013-06-07,10343.560672993959
1_25_2013-06-14,10353.993229111153
1_25_2013-06-21,10286.122041793953
1_25_2013-06-28,10103.928774509293
1_25_2013-07-05,10221.575605282931
1_25_2013-07-12,9068.234498663329
1_25_2013-07-19,9119.240703973788
1_25_2013-07-26,8945.267225853748
1_26_2012-11-02,8466.005060537478
1_26_2012-11-09,8289.131760585555
1_26_2012-11-16,8343.400551856925
1_26_2012-11-23,8194.842804987271
1_26_2012-11-30,8540.266018206128
1_26_2012-12-07,8590.735602063849
1_26_2012-12-14,9138.143578194804
1_26_2012-12-21,9467.810628482895
1_26_2012-12-28,8079.757153693533
1_26_2013-01-04,6063.437089692507
1_26_2013-01-11,6013.193285716262
1_26_2013-01-18,5862.582777163509
1_26_2013-01-25,5878.716571270015
1_26_2013-02-01,7631.099709118903
1_26_2013-02-08,8179.273103959127
1_26_2013-02-15,7875.216313489959
1_26_2013-02-22,7969.293454579696
1_26_2013-03-01,7627.848357135535
1_26_2013-03-08,7642.0024950522
1_26_2013-03-15,7667.0319601910915
1_26_2013-03-22,7828.190350072043
1_26_2013-03-29,7618.477983724364
1_26_2013-04-05,7609.884873999087
1_26_2013-04-12,7259.123492261182
1_26_2013-04-19,7168.972123302847
1_26_2013-04-26,7192.464230658616
1_26_2013-05-03,6770.814390106242
1_26_2013-05-10,6816.632407919305
1_26_2013-05-17,6751.7874966025065
1_26_2013-05-24,5917.131029308145
1_26_2013-05-31,5839.464759308144
1_26_2013-06-07,5818.138703962451
1_26_2013-06-14,6000.791626082221
1_26_2013-06-21,5938.109352403234
1_26_2013-06-28,5859.904170528229
1_26_2013-07-05,5800.03910080291
1_26_2013-07-12,5464.158503030089
1_26_2013-07-19,5501.838885397516
1_26_2013-07-26,5415.197236606311
1_27_2012-11-02,1712.1374653578628
1_27_2012-11-09,1712.3446157504068
1_27_2012-11-16,1769.5045012804808
1_27_2012-11-23,1847.4110760423875
1_27_2012-11-30,1975.0463730441545
1_27_2012-12-07,2685.780660142542
1_27_2012-12-14,3239.7756306845235
1_27_2012-12-21,3206.5285843750003
1_27_2012-12-28,2981.3192637003954
1_27_2013-01-04,1791.08576961895
1_27_2013-01-11,1676.9669868527374
1_27_2013-01-18,1629.7955769349035
1_27_2013-01-25,1425.0680341063564
1_27_2013-02-01,1876.209179490898
1_27_2013-02-08,1924.3282750266112
1_27_2013-02-15,2011.3885636575637
1_27_2013-02-22,1943.0736067528019
1_27_2013-03-01,1565.2078357091675
1_27_2013-03-08,1580.4104950742462
1_27_2013-03-15,1401.8272060423851
1_27_2013-03-22,1449.0864314362211
1_27_2013-03-29,1543.2355665255045
1_27_2013-04-05,1429.654479375722
1_27_2013-04-12,1301.864185258652
1_27_2013-04-19,1283.2268824150362
1_27_2013-04-26,1329.6115669253184
1_27_2013-05-03,1211.933691670715
1_27_2013-05-10,1277.2415147846843
1_27_2013-05-17,1232.177161857591
1_27_2013-05-24,1152.145027487237
1_27_2013-05-31,1172.7973505962107
1_27_2013-06-07,1145.8081071669776
1_27_2013-06-14,1167.2906047165804
1_27_2013-06-21,1159.0917957582471
1_27_2013-06-28,1128.8594385657875
1_27_2013-07-05,1168.9728466617105
1_27_2013-07-12,1142.7499586992558
1_27_2013-07-19,1155.9767699925462
1_27_2013-07-26,1168.9315071171932
1_28_2012-11-02,673.917158916917
1_28_2012-11-09,656.9449634888033
1_28_2012-11-16,663.6155918789551
1_28_2012-11-23,633.4923982480032
1_28_2012-11-30,662.7516764622884
1_28_2012-12-07,676.1324132588251
1_28_2012-12-14,736.5070500634778
1_28_2012-12-21,719.8762002528717
1_28_2012-12-28,686.2971113540624
1_28_2013-01-04,616.3614765836543
1_28_2013-01-11,580.8832832495747
1_28_2013-01-18,600.2177708785429
1_28_2013-01-25,604.1270591338746
1_28_2013-02-01,620.7745589419668
1_28_2013-02-08,629.9368795116749
1_28_2013-02-15,633.7746296505641
1_28_2013-02-22,639.554449366473
1_28_2013-03-01,591.4745268395267
1_28_2013-03-08,580.53246975619345
1_28_2013-03-15,582.9034064264677
1_28_2013-03-22,565.392382200277
1_28_2013-03-29,571.0530230336102
1_28_2013-04-05,577.0926936586101
1_28_2013-04-12,553.233312745091
1_28_2013-04-19,542.7781260377707
1_28_2013-04-26,572.1441930597764
1_28_2013-05-03,549.8564294318977
1_28_2013-05-10,544.4940160984254
1_28_2013-05-17,527.181236958815
1_28_2013-05-24,408.14753429105906
1_28_2013-05-31,426.38222278606764
1_28_2013-06-07,418.30072189026583
1_28_2013-06-14,417.4639917300094
1_28_2013-06-21,414.5205777235993
1_28_2013-06-28,413.0731361362976
1_28_2013-07-05,403.31593894140934
1_28_2013-07-12,397.36889607937394
1_28_2013-07-19,385.80994166018223
1_28_2013-07-26,397.1211811684477
1_29_2012-11-02,4399.003483548868
1_29_2012-11-09,4344.204938553448
1_29_2012-11-16,4562.056001976063
1_29_2012-11-23,5129.433361537314
1_29_2012-11-30,5164.265256046624
1_29_2012-12-07,6169.787679216269
1_29_2012-12-14,7468.580879335309
1_29_2012-12-21,8208.017202132942
1_29_2012-12-28,7436.1102330555495
1_29_2013-01-04,4910.328321037854
1_29_2013-01-11,4413.790411525948
1_29_2013-01-18,4544.526353265873
1_29_2013-01-25,4126.050771906745
1_29_2013-02-01,5508.434123664109
1_29_2013-02-08,5719.3349431995775
1_29_2013-02-15,5788.8097099690585
1_29_2013-02-22,5516.928118453901
1_29_2013-03-01,4859.477682301995
1_29_2013-03-08,4526.308077633191
1_29_2013-03-15,4278.10548572843
1_29_2013-03-22,4177.896083795052
1_29_2013-03-29,4428.206622277194
1_29_2013-04-05,4169.397148098626
1_29_2013-04-12,3831.6309209992673
1_29_2013-04-19,3781.3556175617796
1_29_2013-04-26,3934.887381621558
1_29_2013-05-03,4019.367676571411
1_29_2013-05-10,4264.705305187469
1_29_2013-05-17,4189.820231790388
1_29_2013-05-24,3862.1498929437143
1_29_2013-05-31,3772.802452206878
1_29_2013-06-07,3758.930101980226
1_29_2013-06-14,3895.6873662884923
1_29_2013-06-21,3794.551919621823
1_29_2013-06-28,3788.3475630814173
1_29_2013-07-05,3881.7308701064107
1_29_2013-07-12,3742.783746691005
1_29_2013-07-19,3705.917731652847
1_29_2013-07-26,3677.6496663453054
1_30_2012-11-02,2521.9267296784546
1_30_2012-11-09,2519.146101020445
1_30_2012-11-16,2529.201976610273
1_30_2012-11-23,2696.6495332117893
1_30_2012-11-30,2517.5869070269396
1_30_2012-12-07,2510.727614066983
1_30_2012-12-14,2484.873282899399
1_30_2012-12-21,2533.751682692522
1_30_2012-12-28,2617.7649632280213
1_30_2013-01-04,2869.2589036806917
1_30_2013-01-11,2734.472382847359
1_30_2013-01-18,2747.868084067597
1_30_2013-01-25,2767.117013931761
1_30_2013-02-01,3127.3016450695823
1_30_2013-02-08,3412.1920271989093
1_30_2013-02-15,3369.54153852217
1_30_2013-02-22,3331.506355813837
1_30_2013-03-01,3275.933257632021
1_30_2013-03-08,3280.1819830486884
1_30_2013-03-15,3274.105325035867
1_30_2013-03-22,3331.7185091174097
1_30_2013-03-29,3290.286975123903
1_30_2013-04-05,3179.6129834545322
1_30_2013-04-12,3127.209661992036
1_30_2013-04-19,3080.216944313465
1_30_2013-04-26,3048.7681759068714
1_30_2013-05-03,3065.461161695442
1_30_2013-05-10,2980.246120608351
1_30_2013-05-17,3181.9077233556727
1_30_2013-05-24,3135.5880931897264
1_30_2013-05-31,3166.155568344801
1_30_2013-06-07,3184.790485811224
1_30_2013-06-14,3102.340620326062
1_30_2013-06-21,3122.9413874934758
1_30_2013-06-28,3127.8480873771337
1_30_2013-07-05,3026.790913729744
1_30_2013-07-12,2928.972727023347
1_30_2013-07-19,3008.887850181021
1_30_2013-07-26,3039.1926967881627
1_31_2012-11-02,2008.8688269011652
1_31_2012-11-09,1985.8089110678316
1_31_2012-11-16,2092.9789365981346
1_31_2012-11-23,2215.335058125912
1_31_2012-11-30,1983.163922305205
1_31_2012-12-07,2710.0796097331936
1_31_2012-12-14,2655.8174454898694
1_31_2012-12-21,2861.2302053545845
1_31_2012-12-28,2827.0348797927995
1_31_2013-01-04,2443.3122343502046
1_31_2013-01-11,2256.3513845780867
1_31_2013-01-18,2144.8591860195793
1_31_2013-01-25,1964.1255704984533
1_31_2013-02-01,2256.462871006657
1_31_2013-02-08,2364.805234459039
1_31_2013-02-15,2400.709278625706
1_31_2013-02-22,2437.8625657090397
1_31_2013-03-01,2035.8910897697167
1_31_2013-03-08,2050.1785038665075
1_31_2013-03-15,1977.164228168077
1_31_2013-03-22,2216.379612425408
1_31_2013-03-29,2148.5950004295037
1_31_2013-04-05,2028.7560220890937
1_31_2013-04-12,1693.971194590898
1_31_2013-04-19,1714.4778167959844
1_31_2013-04-26,1733.8578468327487
1_31_2013-05-03,1706.1316648119848
1_31_2013-05-10,1820.1952619250808
1_31_2013-05-17,1896.5156423733135
1_31_2013-05-24,1846.4083555677562
1_31_2013-05-31,1682.5465056859023
1_31_2013-06-07,1668.1943675635298
1_31_2013-06-14,1871.893040172657
1_31_2013-06-21,1897.9897933869427
1_31_2013-06-28,1720.3187833472598
1_31_2013-07-05,2158.844321698202
1_31_2013-07-12,2365.441627490101
1_31_2013-07-19,2444.222075482526
1_31_2013-07-26,2611.2587552480377
1_32_2012-11-02,6204.20328094039
1_32_2012-11-09,6003.858568553119
1_32_2012-11-16,7394.845595047534
1_32_2012-11-23,7937.496342630499
1_32_2012-11-30,8325.649089214196
1_32_2012-12-07,10807.334182224035
1_32_2012-12-14,14907.514210337302
1_32_2012-12-21,18675.511949466087
1_32_2012-12-28,18027.073962271817
1_32_2013-01-04,9134.73302803936
1_32_2013-01-11,7182.86947775166
1_32_2013-01-18,8264.73271559722
1_32_2013-01-25,6775.154892151151
1_32_2013-02-01,11239.737370930703
1_32_2013-02-08,10984.206610229941
1_32_2013-02-15,12408.315845854946
1_32_2013-02-22,11697.517319920338
1_32_2013-03-01,9078.925726947435
1_32_2013-03-08,7579.473881887909
1_32_2013-03-15,6649.951417955592
1_32_2013-03-22,6714.99006676456
1_32_2013-03-29,7714.262798601337
1_32_2013-04-05,6745.72910628351
1_32_2013-04-12,6182.6215215895945
1_32_2013-04-19,6233.688062006263
1_32_2013-04-26,6204.206474810746
1_32_2013-05-03,7905.84325962323
1_32_2013-05-10,8445.259776190696
1_32_2013-05-17,8515.950906683809
1_32_2013-05-24,7695.280530587341
1_32_2013-05-31,7176.128939059555
1_32_2013-06-07,6276.843653437954
1_32_2013-06-14,6679.523830993873
1_32_2013-06-21,6573.162976541311
1_32_2013-06-28,6255.394063608413
1_32_2013-07-05,6504.3719354435925
1_32_2013-07-12,5949.207425422846
1_32_2013-07-19,5775.201880825982
1_32_2013-07-26,5874.379019794232
1_33_2012-11-02,6758.263844207985
1_33_2012-11-09,6766.659334029413
1_33_2012-11-16,6803.544310457983
1_33_2012-11-23,7881.455839447841
1_33_2012-11-30,7729.6001134994485
1_33_2012-12-07,8429.264257576819
1_33_2012-12-14,8512.216916876274
1_33_2012-12-21,9064.504703781038
1_33_2012-12-28,7653.060231011907
1_33_2013-01-04,5619.266310811181
1_33_2013-01-11,5347.97096436888
1_33_2013-01-18,5047.195890920689
1_33_2013-01-25,4731.108999498069
1_33_2013-02-01,6332.413569917209
1_33_2013-02-08,6644.805447110197
1_33_2013-02-15,6569.287795125548
1_33_2013-02-22,6503.328663875544
1_33_2013-03-01,5868.2482626349965
1_33_2013-03-08,5839.987624182615
1_33_2013-03-15,5938.854966037774
1_33_2013-03-22,6386.02657826768
1_33_2013-03-29,6133.255265401522
1_33_2013-04-05,6379.2221734462455
1_33_2013-04-12,5971.401019193727
1_33_2013-04-19,5838.754796098488
1_33_2013-04-26,5877.204367304839
1_33_2013-05-03,5390.4297374443895
1_33_2013-05-10,5488.459614228299
1_33_2013-05-17,5851.698193832237
1_33_2013-05-24,5620.127446648501
1_33_2013-05-31,5596.021770268159
1_33_2013-06-07,5333.812693891204
1_33_2013-06-14,5818.041838764962
1_33_2013-06-21,5783.051410704452
1_33_2013-06-28,5427.941591944953
1_33_2013-07-05,6053.737630036605
1_33_2013-07-12,5577.767083882787
1_33_2013-07-19,5753.727919491398
1_33_2013-07-26,5958.228482642198
1_34_2012-11-02,10809.735798254953
1_34_2012-11-09,10739.316141471472
1_34_2012-11-16,10826.121620040663
1_34_2012-11-23,11942.157860524963
1_34_2012-11-30,11892.789245129945
1_34_2012-12-07,12113.180091107053
1_34_2012-12-14,12097.709968934047
1_34_2012-12-21,12591.23702137453
1_34_2012-12-28,11673.181480524967
1_34_2013-01-04,11032.913464800338
1_34_2013-01-11,10886.48909464161
1_34_2013-01-18,10577.553009443192
1_34_2013-01-25,10213.225541438
1_34_2013-02-01,11934.25948378495
1_34_2013-02-08,12904.09830238613
1_34_2013-02-15,12855.063212941692
1_34_2013-02-22,12935.823384350422
1_34_2013-03-01,12751.422878784944
1_34_2013-03-08,12589.48080681524
1_34_2013-03-15,12524.171119484654
1_34_2013-03-22,13071.352144618277
1_34_2013-03-29,12771.695066701614
1_34_2013-04-05,13063.873623874231
1_34_2013-04-12,12580.289817734112
1_34_2013-04-19,12569.487849659476
1_34_2013-04-26,12184.510677509335
1_34_2013-05-03,12366.204194209458
1_34_2013-05-10,13121.427385910898
1_34_2013-05-17,13531.722244660894
1_34_2013-05-24,13339.819289235076
1_34_2013-05-31,12722.033900254233
1_34_2013-06-07,13092.78486618342
1_34_2013-06-14,12732.638215670066
1_34_2013-06-21,12523.859756192127
1_34_2013-06-28,12378.806502044397
1_34_2013-07-05,12450.544631438914
1_34_2013-07-12,11264.61188730442
1_34_2013-07-19,11068.176381051442
1_34_2013-07-26,10577.549831007924
1_35_2012-11-02,1928.8997313998846
1_35_2012-11-09,1937.319289733217
1_35_2012-11-16,1945.8569884832166
1_35_2012-11-23,1978.59141181655
1_35_2012-11-30,1974.4488217524465
1_35_2012-12-07,2021.363903627448
1_35_2012-12-14,2066.2012823774458
1_35_2012-12-21,2112.1394173774456
1_35_2012-12-28,2063.708496127447
1_35_2013-01-04,1909.0601643372238
1_35_2013-01-11,1898.8278210038902
1_35_2013-01-18,1901.5258549324606
1_35_2013-01-25,1846.9738982657937
1_35_2013-02-01,2072.902112436924
1_35_2013-02-08,2161.495925978591
1_35_2013-02-15,2097.1564634785914
1_35_2013-02-22,2074.476835075814
1_35_2013-03-01,2034.233190024121
1_35_2013-03-08,2049.315641482454
1_35_2013-03-15,2080.8822348157864
1_35_2013-03-22,2069.745307345549
1_35_2013-03-29,2064.429249845549
1_35_2013-04-05,2126.341300407903
1_35_2013-04-12,2132.946166489251
1_35_2013-04-19,2065.5928951674746
1_35_2013-04-26,2094.3402516655337
1_35_2013-05-03,2390.5280475425457
1_35_2013-05-10,2424.4744672151646
1_35_2013-05-17,2404.7834305295223
1_35_2013-05-24,2380.4176009796047
1_35_2013-05-31,2380.2398409498414
1_35_2013-06-07,2408.661202621944
1_35_2013-06-14,2319.723855550622
1_35_2013-06-21,2222.768316175621
1_35_2013-06-28,2241.9238167708595
1_35_2013-07-05,2232.5076763789953
1_35_2013-07-12,2132.1258853071845
1_35_2013-07-19,2090.4998207238496
1_35_2013-07-26,2029.4610655370918
1_36_2012-11-02,1283.7709602040882
